Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2005,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Mexico,118691.37,114770.37,61530.0,6153.0,10.0,19.29,53240.37,18.68285714
2005,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Korea,6712.92,6577.2,3480.0,348.0,10.0,19.29,3097.2,18.9
2005,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Australia,22125.63,21543.21,11470.0,1147.0,10.0,19.29,10073.21,18.805
2005,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Denmark,17399.58,16939.5,9020.0,902.0,10.0,19.29,7919.5,18.805
2005,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,France,32252.88,31373.94,16720.0,1672.0,10.0,19.29,14653.94,18.77333333
2005,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Germany,30169.56,29262.44,15640.0,1564.0,10.0,19.29,13622.44,18.71
2005,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Belgium,34702.71,33769.49,17990.0,1799.0,10.0,19.29,15779.49,18.805
2005,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Switzerland,13985.25,13702.5,7250.0,725.0,10.0,19.29,6452.5,18.9
2005,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Austria,6346.41,6218.1,3290.0,329.0,10.0,19.29,2928.1,18.9
2005,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Italy,16840.17,16333.83,8730.0,873.0,10.0,19.29,7603.83,18.71
2005,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Canada,32522.49,30569.48,21660.0,361.0,60.0,90.09,8909.48,84.68
2005,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Mexico,484233.75,455155.0,322500.0,5375.0,60.0,90.09,132655.0,84.68
2005,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Korea,51711.66,48606.32,34440.0,574.0,60.0,90.09,14166.32,84.68
2005,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,China,85945.86,80784.72,57240.0,954.0,60.0,90.09,23544.72,84.68
2005,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Australia,101621.52,95519.04,67680.0,1128.0,60.0,90.09,27839.04,84.68
2005,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Finland,51801.75,48691.0,34500.0,575.0,60.0,90.09,14191.0,84.68
2005,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Denmark,27477.45,25827.4,18300.0,305.0,60.0,90.09,7527.4,84.68
2005,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,France,148468.32,139552.64,98880.0,1648.0,60.0,90.09,40672.64,84.68
2005,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Germany,189549.36,178166.72,126240.0,2104.0,60.0,90.09,51926.72,84.68
2005,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Belgium,92522.43,86966.36,61620.0,1027.0,60.0,90.09,25346.36,84.68
2005,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Switzerland,94594.5,88914.0,63000.0,1050.0,60.0,90.09,25914.0,84.68
2005,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Austria,26216.19,24641.88,17460.0,291.0,60.0,90.09,7181.88,84.68
2005,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Italy,44504.46,41831.92,29640.0,494.0,60.0,90.09,12191.92,84.68
2005,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Canada,108972.54,102433.53,61650.0,411.0,150.0,265.14,40783.53,249.23
2005,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Mexico,654100.38,614850.41,370050.0,2467.0,150.0,265.14,244800.41,249.23
2005,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Korea,465320.7,437398.65,263250.0,1755.0,150.0,265.14,174148.65,249.23
2005,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,China,115070.76,108165.82,65100.0,434.0,150.0,265.14,43065.82,249.23
2005,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Australia,287942.04,270663.78,162900.0,1086.0,150.0,265.14,107763.78,249.23
2005,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Netherlands,61512.48,57821.36,34800.0,232.0,150.0,265.14,23021.36,249.23
2005,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Finland,88821.9,83492.05,50250.0,335.0,150.0,265.14,33242.05,249.23
2005,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Denmark,133630.56,125611.92,75600.0,504.0,150.0,265.14,50011.92,249.23
2005,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Germany,305441.28,287112.96,172800.0,1152.0,150.0,265.14,114312.96,249.23
2005,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Belgium,423428.58,398020.31,239550.0,1597.0,150.0,265.14,158470.31,249.23
2005,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Switzerland,105525.72,99193.54,59700.0,398.0,150.0,265.14,39493.54,249.23
2005,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Italy,148478.4,139568.8,84000.0,560.0,150.0,265.14,55568.8,249.23
2005,Camping Equipment,Sleeping Bags,Hibernator Pad,Sales visit,Mexico,111502.95,93266.89,48455.01,2743.0,18.475,40.65,44811.88,36.92333333
2005,Camping Equipment,Sleeping Bags,Hibernator Pad,Sales visit,Korea,17723.4,17191.48,8358.12,436.0,19.17,40.65,8833.36,39.43
2005,Camping Equipment,Sleeping Bags,Hibernator Pad,Sales visit,Australia,25243.65,24486.03,11904.57,621.0,19.17,40.65,12581.46,39.43
2005,Camping Equipment,Sleeping Bags,Hibernator Pad,Sales visit,Finland,30487.5,29572.5,14377.5,750.0,19.17,40.65,15195.0,39.43
2005,Camping Equipment,Sleeping Bags,Hibernator Pad,Sales visit,Denmark,8739.75,8477.45,4121.55,215.0,19.17,40.65,4355.9,39.43
2005,Camping Equipment,Sleeping Bags,Hibernator Pad,Sales visit,France,79999.2,69521.76,35487.27,1968.0,18.64875,40.65,34034.49,37.55
2005,Camping Equipment,Sleeping Bags,Hibernator Pad,Sales visit,Germany,35772.0,34698.4,16869.6,880.0,19.17,40.65,17828.8,39.43
2005,Camping Equipment,Sleeping Bags,Hibernator Pad,Sales visit,Switzerland,20853.45,14783.11,8324.67,513.0,17.085,40.65,6458.44,31.91
2005,Camping Equipment,Sleeping Bags,Hibernator Pad,Sales visit,Italy,11951.1,11592.42,5635.98,294.0,19.17,40.65,5956.44,39.43
2005,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,Mexico,20368.1,19964.2,9393.56,1154.0,8.14,17.65,10570.64,17.3
2005,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,China,8825.0,8650.0,4070.0,500.0,8.14,17.65,4580.0,17.3
2005,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,Finland,11366.6,11141.2,5242.16,644.0,8.14,17.65,5899.04,17.3
2005,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,France,26333.8,24127.06,11756.14,1492.0,7.97714286,17.65,12370.92,16.59428571
2005,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,Germany,3318.2,3252.4,1530.32,188.0,8.14,17.65,1722.08,17.3
2005,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,Belgium,12619.75,10754.12,5447.32,715.0,7.76,17.65,5306.8,15.65333333
2005,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,Switzerland,6442.25,5158.54,2704.34,365.0,7.57,17.65,2454.2,14.83
2005,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,Italy,5648.0,5536.0,2604.8,320.0,8.14,17.65,2931.2,17.3
2005,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Canada,6588.0,6390.36,2042.28,1098.0,1.86,6.0,4348.08,5.82
2005,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Mexico,56154.0,54378.42,17407.74,9359.0,1.86,6.0,36970.68,5.81142857
2005,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Korea,31332.0,30078.72,9712.92,5222.0,1.86,6.0,20365.8,5.76
2005,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,China,26208.0,24897.6,8124.48,4368.0,1.86,6.0,16773.12,5.7
2005,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Australia,28080.0,27518.4,8704.8,4680.0,1.86,6.0,18813.6,5.88
2005,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Finland,18792.0,18122.64,5825.52,3132.0,1.86,6.0,12297.12,5.79
2005,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Denmark,15990.0,15670.2,4956.9,2665.0,1.86,6.0,10713.3,5.88
2005,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Germany,42000.0,41160.0,13020.0,7000.0,1.86,6.0,28140.0,5.88
2005,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Belgium,15516.0,15205.68,4809.96,2586.0,1.86,6.0,10395.72,5.88
2005,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Italy,44850.0,43504.5,13903.5,7475.0,1.86,6.0,29601.0,5.82
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,Mexico,54276.31,53192.59,16526.73,9031.0,1.83,6.01,36665.86,5.89
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,Australia,5961.92,5897.24,1815.36,992.0,1.83,6.01,4081.88,5.95
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,Netherlands,4068.77,3987.53,1238.91,677.0,1.83,6.01,2748.62,5.89
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,Finland,10132.86,9930.54,3085.38,1686.0,1.83,6.01,6845.16,5.89
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,Denmark,6893.47,6755.83,2099.01,1147.0,1.83,6.01,4656.82,5.89
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,France,12891.45,12689.97,3925.35,2145.0,1.83,6.01,8764.62,5.92
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,Germany,12699.13,12502.45,3866.79,2113.0,1.83,6.01,8635.66,5.92
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,Belgium,2566.27,2566.27,781.41,427.0,1.83,6.01,1784.86,6.01
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,Switzerland,14081.43,14081.43,4287.69,2343.0,1.83,6.01,9793.74,6.01
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,Mexico,41517.0,40541.2,13819.23,5931.0,2.33,7.0,26721.97,6.84
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,Australia,7714.0,7628.88,2567.66,1102.0,2.33,7.0,5061.22,6.93
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,Finland,5873.0,5755.54,1954.87,839.0,2.33,7.0,3800.67,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,Denmark,3661.0,3587.78,1218.59,523.0,2.33,7.0,2369.19,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,France,28532.0,28026.6,9497.08,4076.0,2.33,7.0,18529.52,6.88
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,Germany,10787.0,10706.08,3590.53,1541.0,2.33,7.0,7115.55,6.95333333
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,Belgium,7175.0,7095.62,2388.25,1025.0,2.33,7.0,4707.37,6.93
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,Switzerland,5684.0,5684.0,1891.96,812.0,2.33,7.0,3792.04,7.0
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Sales visit,Canada,52997.0,49984.55,18321.82,7571.0,2.42,7.0,31662.73,6.60333333
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Sales visit,Mexico,78295.0,73934.35,27067.7,11185.0,2.42,7.0,46866.65,6.615
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Sales visit,Korea,115584.0,108648.96,39959.04,16512.0,2.42,7.0,68689.92,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Sales visit,Australia,60186.0,57778.56,20807.16,8598.0,2.42,7.0,36971.4,6.72
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Sales visit,Finland,44534.0,41861.96,15396.04,6362.0,2.42,7.0,26465.92,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Sales visit,Denmark,26306.0,25253.76,9094.36,3758.0,2.42,7.0,16159.4,6.72
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Sales visit,Germany,53305.0,51029.79,18428.3,7615.0,2.42,7.0,32601.49,6.7025
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Sales visit,Belgium,64316.0,61598.6,22234.96,9188.0,2.42,7.0,39363.64,6.706
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Sales visit,Switzerland,9394.0,9112.18,3247.64,1342.0,2.42,7.0,5864.54,6.79
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Sales visit,Italy,44814.0,42125.16,15492.84,6402.0,2.42,7.0,26632.32,6.58
2005,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Mexico,5880.0,5880.0,2773.4,980.0,2.83,6.0,3106.6,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Korea,702.0,702.0,331.11,117.0,2.83,6.0,370.89,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Sales visit,China,1716.0,1716.0,809.38,286.0,2.83,6.0,906.62,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Australia,1326.0,1326.0,625.43,221.0,2.83,6.0,700.57,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Finland,534.0,534.0,251.87,89.0,2.83,6.0,282.13,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Denmark,738.0,738.0,348.09,123.0,2.83,6.0,389.91,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Sales visit,France,330.0,330.0,155.65,55.0,2.83,6.0,174.35,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Germany,1188.0,1188.0,560.34,198.0,2.83,6.0,627.66,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Belgium,372.0,372.0,175.46,62.0,2.83,6.0,196.54,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Switzerland,1206.0,1206.0,568.83,201.0,2.83,6.0,637.17,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Italy,1644.0,1644.0,775.42,274.0,2.83,6.0,868.58,6.0
2005,Outdoor Protection,First Aid,Aloe Relief,Sales visit,Mexico,3943.42,3943.42,1447.68,754.0,1.92,5.23,2495.74,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Sales visit,Korea,862.95,862.95,316.8,165.0,1.92,5.23,546.15,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Sales visit,Australia,1746.82,1746.82,641.28,334.0,1.92,5.23,1105.54,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Sales visit,Finland,1302.27,1302.27,478.08,249.0,1.92,5.23,824.19,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Sales visit,Denmark,852.49,852.49,312.96,163.0,1.92,5.23,539.53,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Sales visit,France,2060.62,2060.62,756.48,394.0,1.92,5.23,1304.14,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Sales visit,Germany,2479.02,2479.02,910.08,474.0,1.92,5.23,1568.94,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Sales visit,Switzerland,313.8,313.8,115.2,60.0,1.92,5.23,198.6,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Sales visit,Italy,611.91,611.91,224.64,117.0,1.92,5.23,387.27,5.23
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,Canada,19276.0,18312.2,9445.24,4819.0,1.96,4.0,8866.96,3.8
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,Mexico,30600.0,28764.0,14994.0,7650.0,1.96,4.0,13770.0,3.76
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,Korea,106884.0,100470.96,52373.16,26721.0,1.96,4.0,48097.8,3.76
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,Australia,45288.0,43586.48,22191.12,11322.0,1.96,4.0,21395.36,3.85142857
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,Netherlands,10840.0,10189.6,5311.6,2710.0,1.96,4.0,4878.0,3.76
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,Finland,21764.0,20548.96,10664.36,5441.0,1.96,4.0,9884.6,3.78
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,Denmark,23248.0,22318.08,11391.52,5812.0,1.96,4.0,10926.56,3.84
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,France,4548.0,4411.56,2228.52,1137.0,1.96,4.0,2183.04,3.88
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,Germany,46760.0,44687.76,22912.4,11690.0,1.96,4.0,21775.36,3.82666667
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,Belgium,64688.0,61982.84,31697.12,16172.0,1.96,4.0,30285.72,3.83555556
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,Canada,24850.0,23359.0,12236.85,355.0,34.47,70.0,11122.15,65.8
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,Mexico,37100.0,34874.0,18269.1,530.0,34.47,70.0,16604.9,65.8
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,Korea,143920.0,135284.8,70870.32,2056.0,34.47,70.0,64414.48,65.8
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,Australia,55370.0,52047.8,27265.77,791.0,34.47,70.0,24782.03,65.8
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,Netherlands,17080.0,16055.2,8410.68,244.0,34.47,70.0,7644.52,65.8
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,Finland,44170.0,41519.8,21750.57,631.0,34.47,70.0,19769.23,65.8
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,Denmark,38010.0,35729.4,18717.21,543.0,34.47,70.0,17012.19,65.8
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,France,10290.0,9672.6,5067.09,147.0,34.47,70.0,4605.51,65.8
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,Germany,57120.0,53692.8,28127.52,816.0,34.47,70.0,25565.28,65.8
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,Belgium,81550.0,76657.0,40157.55,1165.0,34.47,70.0,36499.45,65.8
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Sales visit,Canada,9614.0,9325.58,4642.55,253.0,18.35,38.0,4683.03,36.86
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Sales visit,Mexico,50768.0,49244.96,24515.6,1336.0,18.35,38.0,24729.36,36.86
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Sales visit,Korea,122854.0,118961.28,59325.55,3233.0,18.35,38.0,59635.73,36.80571429
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Sales visit,Australia,39292.0,38113.24,18973.9,1034.0,18.35,38.0,19139.34,36.86
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Sales visit,Netherlands,13110.0,12716.7,6330.75,345.0,18.35,38.0,6385.95,36.86
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Sales visit,Finland,36138.0,35053.86,17450.85,951.0,18.35,38.0,17603.01,36.86
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Sales visit,Denmark,42750.0,41467.5,20643.75,1125.0,18.35,38.0,20823.75,36.86
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Sales visit,France,8854.0,8588.38,4275.55,233.0,18.35,38.0,4312.83,36.86
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Sales visit,Germany,46740.0,45337.8,22570.5,1230.0,18.35,38.0,22767.3,36.86
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Sales visit,Belgium,68476.0,66421.72,33066.7,1802.0,18.35,38.0,33355.02,36.86
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Sales visit,Italy,11932.0,11574.04,5761.9,314.0,18.35,38.0,5812.14,36.86
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Sales visit,Canada,22361.78,21690.8,9435.92,422.0,22.36,52.99,12254.88,51.4
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Sales visit,Mexico,51453.29,49909.4,21711.56,971.0,22.36,52.99,28197.84,51.4
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Sales visit,Korea,85525.86,82959.6,36089.04,1614.0,22.36,52.99,46870.56,51.4
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Sales visit,China,25965.1,25186.0,10956.4,490.0,22.36,52.99,14229.6,51.4
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Sales visit,Australia,59719.73,58150.4,25199.72,1127.0,22.36,52.99,32950.68,51.59875
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Sales visit,Netherlands,13565.44,13158.4,5724.16,256.0,22.36,52.99,7434.24,51.4
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Sales visit,Finland,47902.96,46944.19,20213.44,904.0,22.36,52.99,26730.75,51.93
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Sales visit,Denmark,46260.27,45128.19,19520.28,873.0,22.36,52.99,25607.91,51.718
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Sales visit,France,8690.36,8429.6,3667.04,164.0,22.36,52.99,4762.56,51.4
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Sales visit,Germany,54049.8,52478.35,22807.2,1020.0,22.36,52.99,29671.15,51.48833333
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Sales visit,Belgium,80650.78,78519.65,34031.92,1522.0,22.36,52.99,44487.73,51.612
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Sales visit,Italy,12346.67,11976.2,5209.88,233.0,22.36,52.99,6766.32,51.4
